Type,Parent,SKU,Name,Regular price,Published,Tax status,In stock?,Stock,Visibility in catalog,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 4 default,Categories,Description,Allow customer reviews
variation,SNK-1,SNK-1-46-Homme-Crème,Adidas Forum High - Homme / 46 / Crème,120,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,46,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,Sport,,1
variation,SNK-1,SNK-1-46-Homme-Noir,Adidas Forum High - Homme / 46 / Noir,120,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,46,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,Sport,,1
variation,SNK-1,SNK-1-47-Homme-Blanc,Adidas Forum High - Homme / 47 / Blanc,120,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,Sport,,1
variation,SNK-1,SNK-1-47-Homme-Crème,Adidas Forum High - Homme / 47 / Crème,120,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,Sport,,1
variation,SNK-1,SNK-1-47-Homme-Noir,Adidas Forum High - Homme / 47 / Noir,120,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,Sport,,1
variation,SNK-2,SNK-2-36-Femme-Blanc,Adidas Ultraboost - Femme / 36 / Blanc,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,36,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-36-Femme-Crème,Adidas Ultraboost - Femme / 36 / Crème,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,36,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-36-Femme-Noir,Adidas Ultraboost - Femme / 36 / Noir,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,36,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-37-Femme-Blanc,Adidas Ultraboost - Femme / 37 / Blanc,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,37,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-37-Femme-Crème,Adidas Ultraboost - Femme / 37 / Crème,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,37,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-37-Femme-Noir,Adidas Ultraboost - Femme / 37 / Noir,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,37,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-38-Femme-Blanc,Adidas Ultraboost - Femme / 38 / Blanc,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,38,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-38-Femme-Crème,Adidas Ultraboost - Femme / 38 / Crème,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,38,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-38-Femme-Noir,Adidas Ultraboost - Femme / 38 / Noir,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,38,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-39-Femme-Blanc,Adidas Ultraboost - Femme / 39 / Blanc,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,39,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-39-Femme-Crème,Adidas Ultraboost - Femme / 39 / Crème,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,39,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-39-Femme-Noir,Adidas Ultraboost - Femme / 39 / Noir,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,39,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-40-Femme-Blanc,Adidas Ultraboost - Femme / 40 / Blanc,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-40-Femme-Crème,Adidas Ultraboost - Femme / 40 / Crème,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-40-Femme-Noir,Adidas Ultraboost - Femme / 40 / Noir,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-405-Femme-Blanc,Adidas Ultraboost - Femme / 40.5 / Blanc,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-405-Femme-Crème,Adidas Ultraboost - Femme / 40.5 / Crème,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-405-Femme-Noir,Adidas Ultraboost - Femme / 40.5 / Noir,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-41-Femme-Blanc,Adidas Ultraboost - Femme / 41 / Blanc,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,41,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-41-Femme-Crème,Adidas Ultraboost - Femme / 41 / Crème,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,41,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-41-Femme-Noir,Adidas Ultraboost - Femme / 41 / Noir,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,41,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-42-Femme-Blanc,Adidas Ultraboost - Femme / 42 / Blanc,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,42,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-42-Femme-Crème,Adidas Ultraboost - Femme / 42 / Crème,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,42,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-42-Femme-Noir,Adidas Ultraboost - Femme / 42 / Noir,160,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,42,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-27-Enfant-Blanc,Adidas Ultraboost - Enfant / 27 / Blanc,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,27,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-27-Enfant-Crème,Adidas Ultraboost - Enfant / 27 / Crème,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,27,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-27-Enfant-Noir,Adidas Ultraboost - Enfant / 27 / Noir,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,27,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-28-Enfant-Blanc,Adidas Ultraboost - Enfant / 28 / Blanc,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,28,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-28-Enfant-Crème,Adidas Ultraboost - Enfant / 28 / Crème,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,28,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-28-Enfant-Noir,Adidas Ultraboost - Enfant / 28 / Noir,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,28,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-29-Enfant-Blanc,Adidas Ultraboost - Enfant / 29 / Blanc,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,29,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-29-Enfant-Crème,Adidas Ultraboost - Enfant / 29 / Crème,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,29,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-29-Enfant-Noir,Adidas Ultraboost - Enfant / 29 / Noir,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,29,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-30-Enfant-Blanc,Adidas Ultraboost - Enfant / 30 / Blanc,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,30,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-30-Enfant-Crème,Adidas Ultraboost - Enfant / 30 / Crème,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,30,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-30-Enfant-Noir,Adidas Ultraboost - Enfant / 30 / Noir,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,30,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-31-Enfant-Blanc,Adidas Ultraboost - Enfant / 31 / Blanc,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,31,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-31-Enfant-Crème,Adidas Ultraboost - Enfant / 31 / Crème,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,31,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-31-Enfant-Noir,Adidas Ultraboost - Enfant / 31 / Noir,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,31,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-32-Enfant-Blanc,Adidas Ultraboost - Enfant / 32 / Blanc,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,32,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-32-Enfant-Crème,Adidas Ultraboost - Enfant / 32 / Crème,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,32,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-32-Enfant-Noir,Adidas Ultraboost - Enfant / 32 / Noir,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,32,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-33-Enfant-Blanc,Adidas Ultraboost - Enfant / 33 / Blanc,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,33,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-33-Enfant-Crème,Adidas Ultraboost - Enfant / 33 / Crème,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,33,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-33-Enfant-Noir,Adidas Ultraboost - Enfant / 33 / Noir,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,33,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-34-Enfant-Blanc,Adidas Ultraboost - Enfant / 34 / Blanc,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,34,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-34-Enfant-Crème,Adidas Ultraboost - Enfant / 34 / Crème,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,34,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-34-Enfant-Noir,Adidas Ultraboost - Enfant / 34 / Noir,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,34,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-35-Enfant-Blanc,Adidas Ultraboost - Enfant / 35 / Blanc,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,35,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-35-Enfant-Crème,Adidas Ultraboost - Enfant / 35 / Crème,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,35,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-35-Enfant-Noir,Adidas Ultraboost - Enfant / 35 / Noir,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,35,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-36-Enfant-Blanc,Adidas Ultraboost - Enfant / 36 / Blanc,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,36,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-36-Enfant-Crème,Adidas Ultraboost - Enfant / 36 / Crème,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,36,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-36-Enfant-Noir,Adidas Ultraboost - Enfant / 36 / Noir,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,36,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-37-Enfant-Blanc,Adidas Ultraboost - Enfant / 37 / Blanc,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,37,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-37-Enfant-Crème,Adidas Ultraboost - Enfant / 37 / Crème,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,37,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-37-Enfant-Noir,Adidas Ultraboost - Enfant / 37 / Noir,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,37,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-38-Enfant-Blanc,Adidas Ultraboost - Enfant / 38 / Blanc,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,38,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-38-Enfant-Crème,Adidas Ultraboost - Enfant / 38 / Crème,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,38,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-38-Enfant-Noir,Adidas Ultraboost - Enfant / 38 / Noir,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,38,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-39-Enfant-Blanc,Adidas Ultraboost - Enfant / 39 / Blanc,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,39,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-39-Enfant-Crème,Adidas Ultraboost - Enfant / 39 / Crème,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,39,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-2,SNK-2-39-Enfant-Noir,Adidas Ultraboost - Enfant / 39 / Noir,160,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,39,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Training",,1
variation,SNK-3,SNK-3-27-Enfant-Blanc,New Balance 550 - Enfant / 27 / Blanc,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,27,1,1,,pa_couleur,Blanc,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-27-Enfant-Crème,New Balance 550 - Enfant / 27 / Crème,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,27,1,1,,pa_couleur,Crème,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-27-Enfant-Noir,New Balance 550 - Enfant / 27 / Noir,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,27,1,1,,pa_couleur,Noir,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-28-Enfant-Blanc,New Balance 550 - Enfant / 28 / Blanc,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,28,1,1,,pa_couleur,Blanc,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-28-Enfant-Crème,New Balance 550 - Enfant / 28 / Crème,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,28,1,1,,pa_couleur,Crème,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-28-Enfant-Noir,New Balance 550 - Enfant / 28 / Noir,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,28,1,1,,pa_couleur,Noir,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-29-Enfant-Blanc,New Balance 550 - Enfant / 29 / Blanc,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,29,1,1,,pa_couleur,Blanc,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-29-Enfant-Crème,New Balance 550 - Enfant / 29 / Crème,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,29,1,1,,pa_couleur,Crème,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-29-Enfant-Noir,New Balance 550 - Enfant / 29 / Noir,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,29,1,1,,pa_couleur,Noir,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-30-Enfant-Blanc,New Balance 550 - Enfant / 30 / Blanc,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,30,1,1,,pa_couleur,Blanc,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-30-Enfant-Crème,New Balance 550 - Enfant / 30 / Crème,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,30,1,1,,pa_couleur,Crème,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-30-Enfant-Noir,New Balance 550 - Enfant / 30 / Noir,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,30,1,1,,pa_couleur,Noir,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-31-Enfant-Blanc,New Balance 550 - Enfant / 31 / Blanc,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,31,1,1,,pa_couleur,Blanc,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-31-Enfant-Crème,New Balance 550 - Enfant / 31 / Crème,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,31,1,1,,pa_couleur,Crème,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-31-Enfant-Noir,New Balance 550 - Enfant / 31 / Noir,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,31,1,1,,pa_couleur,Noir,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-32-Enfant-Blanc,New Balance 550 - Enfant / 32 / Blanc,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,32,1,1,,pa_couleur,Blanc,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-32-Enfant-Crème,New Balance 550 - Enfant / 32 / Crème,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,32,1,1,,pa_couleur,Crème,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-32-Enfant-Noir,New Balance 550 - Enfant / 32 / Noir,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,32,1,1,,pa_couleur,Noir,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
variation,SNK-3,SNK-3-33-Enfant-Blanc,New Balance 550 - Enfant / 33 / Blanc,130,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,33,1,1,,pa_couleur,Blanc,1,1,,pa_marque,New Balance,1,1,,"Sport, Training, Running",,1
